Amazon merchant lays out antitrust case in letter to Congress,Spencer Soper,2019-11-09T00:00:00Z,U.S. Federal; Rhode Island,,News,1640,nov 09 2019  letter send federal lawmaker online merchant accuse amazoncom force seller use company expensive logistic service turn force raise price consumer 62page document review bloomberg lay antitrust case emphasize harm consumer traditional basis case antitrust expert suggest amazon vulnerable argument regulator would need find another way restrain company grow market power complaint base analysis thousand amazon transaction several year involve 100 product turn think head accuse amazon tying marketplace logistic service together antitrust violation company use dominance one market give advantage another market less establish letter refer previous supreme court ruling tie include one kodak 1992 say photocopi manufacturer violate antitrust law force customer buy machine also use part repair service come amazon dealing third party merchant conduct actually lend antitrust scrutiny say hal singer antitrust expert georgetown university adjunct professor retain merchant work analysis connect conduct measureable harm case increase price get antitrust ballpark amazon email statement dispute many merchant allegation say logistic price competitive seller penalize use delivery option amazon invest ten billion dollar develop world class fulfillment network offer network seller highly competitive fee compare option available seller fact research show comparable option available seller approximately 50 80 expensive amazon service company say accusation potentially significant development various government inquiry amazon business practice house judiciary committee antitrust panel host hearing july chairman david cicilline ri grill amazon attorney practice part investigation committee send survey customer big tech platform ask state competition digital market adequacy exist enforcement advertisingthe merchant receive survey say pursue antitrust case agree bind arbitration begin sell product amazon say hope federal trade commission already interview merchant investigate logistic company file suit allege lose business due amazon practice merchant say pay amazon ten million dollar fee recent year request anonymity fear lose business spokesman house judiciary antitrust subcommittee decline comment merchant letter say amazon raise logistic fee 20 past four year cost much 35 compete service merchant claim amazon push continue use logistic risk suspend sell platform see product marginalize site say use amazon service force boost price much 12 100 product sell amazon year allegation directly challenge amazon testimony search algorithm determine product prominently display design best serve customer favor amazon merchant allege could offer product amazon low price fast reliable delivery could handle logistic without penalize late delivery merchant use amazon logistic service face penalty delivery mishap many choose use even well option available letter state amazon operate online marketplace essentially digital mall merchant sell product website attract 210 million unique visitor month mostly shopper look product make extremely valuable anyone look sell thing online half good sell amazon come independent merchant pay amazon commission sale amazon control 70 online marketplace sale triple close online marketplace competitor ebay accord digital commerce 360 regulator define amazon market key step antitrust investigation amazon maintain consider broad possible term retailer attract 4 percent spending allegation propose narrowly define amazon dominant online marketplace competitor make merchant customer susceptible demand advertisingthe letter allege amazon use marketplace push logistic service call fulfillment amazon merchant ship product amazon warehouse around country pay online giant fee storage packing delivery amazon expand logistic operation handle everything store product ship customer home online store shopper spend 221 billion year accord emarketer inc give big platform build logistic business amazon use marketplace might build logistic business win advantage rival service offer ups fedex small logistic provider amazon email statement say fulfillment amazon  service seller love tell us fba save time money hassle packing shipping box instead focus grow business create new product even spend time family tell us choose fba give peace mind know shipping logistic customer service take care 247 year round merchant complaint means sure thing tie service product together alone illegal century dispute involve railroad hospital big technology company like microsoft ask court determine tying deem anticompetitive subject frequently debate legal scholar merchant complaint point 1984 supreme court ruling lay standard illegal tying later use kodak case merchant letter say pertain amazon essential characteristic invalid tying arrangement lie seller exploitation control tie product force buyer purchase tie product buyer either want might prefer purchase elsewhere different term 1984 supreme court ruling state letter allege amazon use carrot stick coerce merchant buy logistic service amazon control marketplace let us determine product visible site use fulfillment amazon likely item appear prominently search result win sale merchant sell product amazon handle logistic many opt use fulfillment amazon increase visibility site key factor sell product amazon deny search result favor item deliver say product offer merchant use logistic service tend prominent result say search algorithm biased toward amazon amazon logistic generally provide well reliable experience customer fulfillment mean amazon general counsel david zapolsky say july letter house antitrust panel merchant letter dispute amazon testimony 120000 amazon order handle fulfillment amazon august 25 october 25 25 arrive within two day half arrive three day 15 arrive four day accord merchant analysis despite slow delivery time amazon logistic fee 35 high rapid shipping option offer ups postal service accord merchant stick amazon use coerce merchant use logistic service strict penalty include get kick platform merchant handle logistic merchant use amazon logistic service penalize customer order arrive late even though frequently since amazon responsibility handle logistic face stiff penalty even minor delivery mishap include suspend sell platform accord merchant merchant decide use amazon logistic even affordable option available protect kick platform delivery late intimidate stick amazon arsenal ability suspend threaten suspend seller use amazon logistic complaint state assistance ben brody spencer soper,Newstex Blogs
Amazon merchant lays out antitrust case in letter to Congress,Spencer Soper,2019-11-09T00:00:00Z,U.S. Federal; Maine; Rhode Island,,News,1595,full textin letter send federal lawmaker online merchant accuse amazoncom force seller use company expensive logistic service turn force raise price consumer 62page document review bloomberg lay antitrust case emphasize harm consumer traditional basis case antitrust expert suggest amazon vulnerable argument regulator would need find another way restrain company grow market power complaint base analysis thousand amazon transaction several year involve 100 product turn think head accuse amazon tie marketplace logistic service together antitrust violation company use dominance one market give advantage another market less establish letter refer previous supreme court ruling tie include one kodak 1992 say photocopi manufacturer violate antitrust law force customer buy machine also use part repair service come amazon dealing third party merchant conduct actually lend antitrust scrutiny say hal singer antitrust expert georgetown university adjunct professor retain merchant work analysis amazon email statement dispute many merchant allegation say logistic price competitive seller penalize use delivery option amazon invest ten billion dollar develop world class fulfillment network offer network seller highly competitive fee compare option available seller fact research show comparable option available seller approximately 50 80 expensive amazon service company say accusation potentially significant development various government inquiry amazon business practice house judiciary committee antitrust panel host hearing july chairman david cicilline ri grill amazon attorney practice part investigation committee send survey customer big tech platform ask state competition digital market adequacy exist enforcement merchant receive survey say pursue antitrust case agree bind arbitration begin sell product amazon say hope federal trade commission already interview merchant investigate logistic company file suit allege lose business due amazon practice merchant say pay amazon ten million dollar fee recent year request anonymity fear lose business spokesman house judiciary antitrust committee decline comment merchant letter say amazon raise logistic fee 20 past four year cost much 35 compete service merchant claim amazon push continue use logistic risk suspend sell platform see product marginalize site say use amazon service force boost price much 12 100 product sell amazon year allegation directly challenge amazon testimony search algorithm determine product prominently display design best serve customer favor amazon merchant allege could offer product amazon low price fast reliable delivery could handle logistic without penalize late delivery merchant use amazon logistic service face penalty delivery mishap many choose use even well option available letter state amazon operate online marketplace essentially digital mall merchant sell product website attract 210 million unique visitor month mostly shopper look product make extremely valuable anyone look sell thing online half good sell amazon come independent merchant pay amazon commission sale amazon control 70 online marketplace sale triple close online marketplace competitor ebay accord digital commerce 360how regulator define amazon market key step antitrust investigation amazon maintain consider broad possible term retailer attract 4 percent spending allegation propose narrowly define amazon dominant online marketplace competitor make merchant customer susceptible demand letter allege amazon use marketplace push logistic service call fulfillment amazon merchant ship product amazon warehouse around country pay online giant fee storage packing delivery amazon expand logistic operation handle everything store product ship customer home online store shopper spend 221 billion year accord emarketer inc give big platform build logistic business amazon use marketplace might build logistic business win advantage rival service offer ups fedex small logistic provider amazon email statement say fulfillment amazon service seller love tell us fba save time money hassle packing shipping box instead focus grow business create new product even spend time family tell us choose fba give peace mind know shipping logistic customer service take care 247 year round merchant complaint means sure thing tie service product together alone illegal century dispute involve railroad hospital big technology company like microsoft ask court determine tying deem anticompetitive subject frequently debate legal scholar merchant complaint point 1984 supreme court ruling lay standard illegal tying later use kodak case merchant letter say pertain amazon essential characteristic invalid tying arrangement lie seller exploitation control tie product force buyer purchase tie product buyer either want might prefer purchase elsewhere different term 1984 supreme court ruling state letter allege amazon use carrot stick coerce merchant buy logistic service amazon control marketplace let us determine product visible site use fulfillment amazon likely item appear prominently search result win sale merchant sell product amazon handle logistic many opt use fulfillment amazon increase visibility site key factor sell product amazon deny search result favor item deliver say product offer merchant use logistic service tend prominent result say search algorithm biased toward amazon amazon logistic generally provide well reliable experience customer fulfillment mean amazon general counsel david zapolsky say july letter house antitrust panel merchant letter dispute amazon testimony 120000 amazon order handle fulfillment amazon august 25 october 25 25 arrive within two day half arrive three day 15 arrive four day accord merchant analysis despite slow delivery time amazon logistic fee 35 high rapid shipping option offer ups postal service accord merchant stick amazon use coerce merchant use logistic service strict penalty include get kick platform merchant handle logistic merchant use amazon logistic service penalize customer order arrive late even though frequently since amazon responsibility handle logistic face stiff penalty even minor delivery mishap include suspend sell platform accord merchant merchant decide use amazon logistic even affordable option available protect kick platform delivery late intimidate stick amazon arsenal ability suspend threaten suspend seller use amazon logistic complaint state _ _ _ assistance ben brodyamazon bg,Kennebec Journal
Amazon merchant lays out antitrust case in letter to Congress,Spencer Soper,2019-11-09T00:00:00Z,U.S. Federal; Maine; Rhode Island,,News,1595,full textin letter send federal lawmaker online merchant accuse amazoncom force seller use company expensive logistic service turn force raise price consumer 62page document review bloomberg lay antitrust case emphasize harm consumer traditional basis case antitrust expert suggest amazon vulnerable argument regulator would need find another way restrain company grow market power complaint base analysis thousand amazon transaction several year involve 100 product turn think head accuse amazon tie marketplace logistic service together antitrust violation company use dominance one market give advantage another market less establish letter refer previous supreme court ruling tie include one kodak 1992 say photocopi manufacturer violate antitrust law force customer buy machine also use part repair service come amazon dealing third party merchant conduct actually lend antitrust scrutiny say hal singer antitrust expert georgetown university adjunct professor retain merchant work analysis amazon email statement dispute many merchant allegation say logistic price competitive seller penalize use delivery option amazon invest ten billion dollar develop world class fulfillment network offer network seller highly competitive fee compare option available seller fact research show comparable option available seller approximately 50 80 expensive amazon service company say accusation potentially significant development various government inquiry amazon business practice house judiciary committee antitrust panel host hearing july chairman david cicilline ri grill amazon attorney practice part investigation committee send survey customer big tech platform ask state competition digital market adequacy exist enforcement merchant receive survey say pursue antitrust case agree bind arbitration begin sell product amazon say hope federal trade commission already interview merchant investigate logistic company file suit allege lose business due amazon practice merchant say pay amazon ten million dollar fee recent year request anonymity fear lose business spokesman house judiciary antitrust committee decline comment merchant letter say amazon raise logistic fee 20 past four year cost much 35 compete service merchant claim amazon push continue use logistic risk suspend sell platform see product marginalize site say use amazon service force boost price much 12 100 product sell amazon year allegation directly challenge amazon testimony search algorithm determine product prominently display design best serve customer favor amazon merchant allege could offer product amazon low price fast reliable delivery could handle logistic without penalize late delivery merchant use amazon logistic service face penalty delivery mishap many choose use even well option available letter state amazon operate online marketplace essentially digital mall merchant sell product website attract 210 million unique visitor month mostly shopper look product make extremely valuable anyone look sell thing online half good sell amazon come independent merchant pay amazon commission sale amazon control 70 online marketplace sale triple close online marketplace competitor ebay accord digital commerce 360how regulator define amazon market key step antitrust investigation amazon maintain consider broad possible term retailer attract 4 percent spending allegation propose narrowly define amazon dominant online marketplace competitor make merchant customer susceptible demand letter allege amazon use marketplace push logistic service call fulfillment amazon merchant ship product amazon warehouse around country pay online giant fee storage packing delivery amazon expand logistic operation handle everything store product ship customer home online store shopper spend 221 billion year accord emarketer inc give big platform build logistic business amazon use marketplace might build logistic business win advantage rival service offer ups fedex small logistic provider amazon email statement say fulfillment amazon service seller love tell us fba save time money hassle packing shipping box instead focus grow business create new product even spend time family tell us choose fba give peace mind know shipping logistic customer service take care 247 year round merchant complaint means sure thing tie service product together alone illegal century dispute involve railroad hospital big technology company like microsoft ask court determine tying deem anticompetitive subject frequently debate legal scholar merchant complaint point 1984 supreme court ruling lay standard illegal tying later use kodak case merchant letter say pertain amazon essential characteristic invalid tying arrangement lie seller exploitation control tie product force buyer purchase tie product buyer either want might prefer purchase elsewhere different term 1984 supreme court ruling state letter allege amazon use carrot stick coerce merchant buy logistic service amazon control marketplace let us determine product visible site use fulfillment amazon likely item appear prominently search result win sale merchant sell product amazon handle logistic many opt use fulfillment amazon increase visibility site key factor sell product amazon deny search result favor item deliver say product offer merchant use logistic service tend prominent result say search algorithm biased toward amazon amazon logistic generally provide well reliable experience customer fulfillment mean amazon general counsel david zapolsky say july letter house antitrust panel merchant letter dispute amazon testimony 120000 amazon order handle fulfillment amazon august 25 october 25 25 arrive within two day half arrive three day 15 arrive four day accord merchant analysis despite slow delivery time amazon logistic fee 35 high rapid shipping option offer ups postal service accord merchant stick amazon use coerce merchant use logistic service strict penalty include get kick platform merchant handle logistic merchant use amazon logistic service penalize customer order arrive late even though frequently since amazon responsibility handle logistic face stiff penalty even minor delivery mishap include suspend sell platform accord merchant merchant decide use amazon logistic even affordable option available protect kick platform delivery late intimidate stick amazon arsenal ability suspend threaten suspend seller use amazon logistic complaint state _ _ _ assistance ben brodyamazon bg,"Morning Sentinel; Waterville, Me."
Amazon met with ICE officials over facial-recognition system;SURVEILLANCE,Drew HarwellTHE WASHINGTON POST,2018-10-24T00:00:00Z,U.S. Federal; California; Florida; Illinois; Oregon,,News,1294,amazoncom pitch facial recognition system summer immigration customs enforcement official way agency target identify immigrant move could shove tech giant far grow debate industry work government june meeting silicon valley reveal email part freedom information act request advocacy group project government oversight email publish first daily beast show official ice amazon web services talk implement company rekognition face scanning platform assist homeland security investigation amazon web services official specialize federal sale contract whose name redact email write conversation involve predictive analytic rekognition video tagging analysis could possibly allow ice identify people face afar type technology immigration official voice interest potential enforcement use southern border ready willing support vital  mission amazon official write amazon web services division company develop sell cloud computing say statement participate number technology company technology boot camp sponsor mckinsey company number technology discuss include rekognition amazon say follow customer interested learn use service   ice currently contract amazon say statement homeland security investigation unit use facial recognition technology assist criminal investigation relate fraudulent activity identity theft child exploitation crime ice spokesman matthew bourke say agency could say often official meet amazon add industry outreach build relationship potential contractor fairly standard within government acquisition agency say statement may use various investigative technique technological tool accomplish mission protect united states cross border crime illegal immigration threaten national security public safety amazon market technology police department way target identify criminal deploy officer use oregon florida civil right privacy advocate worry unproven technology expansion could chilling effect public protest embolden government police effort supercharge mass surveillance june meeting could inspire new unrest among amazon worker urge 850 billion company reject work could use government surveillance hundred anonymous amazon worker write bezos letter june roughly one week meeting say refuse build platform power ice refuse contribute tool violate human right also fuel silicon valley culture clash corporate leader pursue lucrative government contract company rank file worker many voice outrage ice separation migrant parent child mexican border sen ron wyden ore say statement tuesday trouble ice notify meeting add without clear safeguard technology potential dangerous misuse government amazon sell facial recognition technology law enforcement agency without clear protection policy protect americans abuse say microsoft technology giant build facial recognition tool compete amazon come fire summer potential work could part major ice contract google also face internal resistance contribution project maven defense department initiative would allow artificial intelligence identify object battlefield drone video amazon number government contract believe lead contender win pentagon 10 billion cloud compute contract know jedi joint enterprise defense infrastructure company also operate private cloud service top secret intelligence use cia agency deputy director science technology dawn meyerriecks characterize amazon cia bond panel last month outside washington close partnership ever see career amazon spend 363 million july 1 september 30 lobby government range issue include facial recognition technology accord federal ethic document publish week bezos donate money fund college scholarship undocumented immigrant student also publicly support tech industry contribution national security effort government work big tech company go turn back department defense big trouble bezos say wired magazine event last week ask immigration add would let like want great country need defend ice portray facial recognition artificial intelligence software potentially powerful tool pursuit way clamp illegal immigration ice official tell tech industry contractor last year want extreme vetting system could automatically mine social medium foreign visitor assess whether might commit criminal terrorist act amazon unveil rekognition 2016 way analyze image detect face massive scale first marketing material focus soft side technology include ability look dog face recognize golden retriever instance technology grow role business criminal justice investigation face increase scrutiny civil right group democratic lawmaker worry possible use surveillance effort could threaten public privacy civil right technology also find perform less accurately among people color spark fear misidentification rekognition instance incorrectly match face 28 member congress people arrest crime test summer american civil liberties union northern california amazon say test methodology flawed tech industry call broad regulation facial recognition system state govern technology appropriate use microsoft president brad smith write blog post july challenge lawmaker form bipartisan commission set standard could prevent system misuse abuse private company public authority alike know history new powerful surveillance tool leave unchecked hand state use target people nothing wrong anonymous amazon employee write last week sell dangerous surveillance system police stand right washington post tony romm contribute report,Newsbank - Illinois News Sources
Amazon met with ICE officials over facial-recognition system that could identify immigrants,Drew Harwell,2018-10-23T00:00:00Z,U.S. Federal; California; Dist. of Columbia; Florida; Oregon,,News,1292,amazoncom pitch facial recognition system summer immigration customs enforcement official way agency target identify immigrant move could shove tech giant far grow debate industry work government june meeting silicon valley reveal email part freedom information act request advocacy group project government oversight email publish first daily beast show official ice amazon web services talk implement company rekognition face scanning platform assist homeland security investigation amazon web services official specialize federal sale contract whose name redact email write conversation involve predictive analytic rekognition video tagging analysis could possibly allow ice identify people face afar type technology immigration official voice interest potential enforcement use southern border ready willing support vital  mission amazon official write amazon web services division company develop sell cloud computing say statement participate number technology company technology boot camp sponsor mckinsey company number technology discuss include rekognition amazon say follow customer interested learn use service   ice currently contract amazon say statement homeland security investigation unit use facial recognition technology assist criminal investigation relate fraudulent activity identity theft child exploitation crime ice spokesman matthew bourke say agency could say often official meet amazon add industry outreach build relationship potential contractor fairly standard within government acquisition agency say statement may use various investigative technique technological tool accomplish mission protect united states cross border crime illegal immigration threaten national security public safety amazon market technology police department way target identify criminal deploy officer use oregon florida civil right privacy advocate worry unproven technology expansion could chilling effect public protest embolden government police effort supercharge mass surveillance june meeting could inspire new unrest among amazon worker urge 850 billion company reject work could use government surveillance hundred anonymous amazon worker write bezos letter june roughly one week meeting say refuse build platform power ice refuse contribute tool violate human right also fuel silicon valley culture clash corporate leader pursue lucrative government contract company rank file worker many voice outrage ice separation migrant parent child mexican border sen ron wyden  say statement tuesday trouble ice notify meeting add without clear safeguard technology potential dangerous misuse government amazon sell facial recognition technology law enforcement agency without clear protection policy protect americans abuse say microsoft technology giant build facial recognition tool compete amazon come fire summer potential work could part major ice contract google also face internal resistance contribution project maven defense department initiative would allow artificial intelligence identify object battlefield drone video amazon number government contract believe lead contender win pentagon 10 billion cloud compute contract know jedi joint enterprise defense infrastructure company also operate private cloud service top secret intelligence use cia agency deputy director science technology dawn meyerriecks characterize amazon cia bond panel last month outside washington close partnership ever see career amazon spend 363 million july 1 september 30 lobby government range issue include facial recognition technology accord federal ethic document publish week bezos donate money fund college scholarship undocumented immigrant student also publicly support tech industry contribution national security effort government work big tech company go turn back department defense big trouble bezos say wired magazine event last week ask immigration add would let like want great country need defend ice portray facial recognition artificial intelligence software potentially powerful tool pursuit way clamp illegal immigration ice official tell tech industry contractor last year want extreme vetting system could automatically mine social medium foreign visitor assess whether might commit criminal terrorist act amazon unveil rekognition 2016 way analyze image detect face massive scale first marketing material focus soft side technology include ability look dog face recognize golden retriever instance technology grow role business criminal justice investigation face increase scrutiny civil right group democratic lawmaker worry possible use surveillance effort could threaten public privacy civil right technology also find perform less accurately among people color spark fear misidentification rekognition instance incorrectly match face 28 member congress people arrest crime test summer american civil liberties union northern california amazon say test methodology flawed tech industry call broad regulation facial recognition system state govern technology appropriate use microsoft president brad smith write blog post july challenge lawmaker form bipartisan commission set standard could prevent system misuse abuse private company public authority alike know history new powerful surveillance tool leave unchecked hand state use target people nothing wrong anonymous amazon employee write last week sell dangerous surveillance system police stand right tony romm contribute report,Washington Post Blogs
Amazon met with ICE officials over facial-recognition system that could identify immigrants,,2018-10-24T00:00:00Z,U.S. Federal; California; Dist. of Columbia; Florida; Illinois; Oregon,,News,1284,amazoncompitche facial recognition system summer immigration customs enforcement official way agency target identify immigrant move could shove tech giant far grow debate industry work government june meeting silicon valley reveal email part freedom information act request advocacy group project government oversight email publish first daily beast show official ice amazon web services talk implement company rekognition face scanning platform assist homeland security investigation amazon web services official specialize federal sale contract whose name redact email write conversation involve predictive analytic rekognition video tagging analysis could possibly allow ice identify people face afar type technology immigration official voice interest potential enforcement use southern border ready willing support vital  mission amazon official write amazon web services division company develop sell cloud computing say statement participate number technology company technology boot camp sponsor mckinsey company number technology discuss include rekognition amazon say follow customer interested learn use service   ice currently contract amazon say statement homeland security investigation unit use facial recognition technology assist criminal investigation relate fraudulent activity identity theft child exploitation crime ice spokesman matthew bourke say agency could say often official meet amazon add industry outreach build relationship potential contractor fairly standard within government acquisition agency say statement may use various investigative technique technological tool accomplish mission protect united states cross border crime illegal immigration threaten national security public safety amazon market technology police department way target identify criminal deploy officer use oregon florida civil right privacy advocate worry unproven technology expansion could chilling effect public protest embolden government police effort supercharge mass surveillance june meeting could inspire new unrest among amazon worker urge 850 billion company reject work could use government surveillance hundred anonymous amazon worker write bezos letter june roughly one week meeting say refuse build platform power ice refuse contribute tool violate human right also fuel silicon valley culture clash corporate leader pursue lucrative government contract company rank file worker many voice outrage ice separation migrant parent child mexican border sen ron wyden ore say statement tuesday trouble ice notify meeting add without clear safeguard technology potential dangerous misuse government amazon sell facial recognition technology law enforcement agency without clear protection policy protect americans abuse say microsoft technology giant build facial recognition tool compete amazon come fire summer potential work could part major ice contract google also face internal resistance contribution project maven defense department initiative would allow artificial intelligence identify object battlefield drone video amazon number government contract believe lead contender win pentagon 10 billion cloud compute contract know jedi joint enterprise defense infrastructure company also operate private cloud service top secret intelligence use cia agency deputy director science technology dawn meyerriecks characterize amazon cia bond panel last month outside washington close partnership ever see career amazon spend 363 million july 1 september 30 lobby government range issue include facial recognition technology accord federal ethic document publish week bezos donate money fund college scholarship undocumented immigrant student also publicly support tech industry contribution national security effort government work big tech company go turn back department defense big trouble bezos say wired magazine event last week ask immigration add would let like want great country need defend ice portray facial recognition artificial intelligence software potentially powerful tool pursuit way clamp illegal immigration ice official tell tech industry contractor last year want extreme vetting system could automatically mine social medium foreign visitor assess whether might commit criminal terrorist act amazon unveil rekognition 2016 way analyze image detect face massive scale first marketing material focus soft side technology include ability look dog face recognize golden retriever instance technology grow role business criminal justice investigation face increase scrutiny civil right group democratic lawmaker worry possible use surveillance effort could threaten public privacy civil right technology also find perform less accurately among people color spark fear misidentification rekognition instance incorrectly match face 28 member congress people arrest crime test summer american civil liberties union northern california amazon say test methodology flawed tech industry call broad regulation facial recognition system state govern technology appropriate use microsoft president brad smith write blog post july challenge lawmaker form bipartisan commission set standard could prevent system misuse abuse private company public authority alike know history new powerful surveillance tool leave unchecked hand state use target people nothing wrong anonymous amazon employee write last week sell dangerous surveillance system police stand right,"Business Journal (McHenry County, Illinois)"
Amazon met with ICE officials over facial-recognition system that could identify immigrants,,2018-10-24T00:00:00Z,U.S. Federal; California; Dist. of Columbia; Florida; Illinois; Oregon,,News,1284,amazoncom pitch facial recognition system summer immigration customs enforcement official way agency target identify immigrant move could shove tech giant far grow debate industry work government june meeting silicon valley reveal email part freedom information act request advocacy group project government oversight email publish first daily beast show official ice amazon web services talk implement company rekognition face scanning platform assist homeland security investigation amazon web services official specialize federal sale contract whose name redact email write conversation involve predictive analytic rekognition video tagging analysis could possibly allow ice identify people face afar type technology immigration official voice interest potential enforcement use southern border ready willing support vital  mission amazon official write amazon web services division company develop sell cloud computing say statement participate number technology company technology boot camp sponsor mckinsey company number technology discuss include rekognition amazon say follow customer interested learn use service   ice currently contract amazon say statement homeland security investigation unit use facial recognition technology assist criminal investigation relate fraudulent activity identity theft child exploitation crime ice spokesman matthew bourke say agency could say often official meet amazon add industry outreach build relationship potential contractor fairly standard within government acquisition agency say statement may use various investigative technique technological tool accomplish mission protect united states cross border crime illegal immigration threaten national security public safety amazon market technology police department way target identify criminal deploy officer use oregon florida civil right privacy advocate worry unproven technology expansion could chilling effect public protest embolden government police effort supercharge mass surveillance june meeting could inspire new unrest among amazon worker urge 850 billion company reject work could use government surveillance hundred anonymous amazon worker write bezos letter june roughly one week meeting say refuse build platform power ice refuse contribute tool violate human right also fuel silicon valley culture clash corporate leader pursue lucrative government contract company rank file worker many voice outrage ice separation migrant parent child mexican border sen ron wyden ore say statement tuesday trouble ice notify meeting add without clear safeguard technology potential dangerous misuse government amazon sell facial recognition technology law enforcement agency without clear protection policy protect americans abuse say microsoft technology giant build facial recognition tool compete amazon come fire summer potential work could part major ice contract google also face internal resistance contribution project maven defense department initiative would allow artificial intelligence identify object battlefield drone video amazon number government contract believe lead contender win pentagon 10 billion cloud compute contract know jedi joint enterprise defense infrastructure company also operate private cloud service top secret intelligence use cia agency deputy director science technology dawn meyerriecks characterize amazon cia bond panel last month outside washington close partnership ever see career amazon spend 363 million july 1 september 30 lobby government range issue include facial recognition technology accord federal ethic document publish week bezos donate money fund college scholarship undocumented immigrant student also publicly support tech industry contribution national security effort government work big tech company go turn back department defense big trouble bezos say wired magazine event last week ask immigration add would let like want great country need defend ice portray facial recognition artificial intelligence software potentially powerful tool pursuit way clamp illegal immigration ice official tell tech industry contractor last year want extreme vetting system could automatically mine social medium foreign visitor assess whether might commit criminal terrorist act amazon unveil rekognition 2016 way analyze image detect face massive scale first marketing material focus soft side technology include ability look dog face recognize golden retriever instance technology grow role business criminal justice investigation face increase scrutiny civil right group democratic lawmaker worry possible use surveillance effort could threaten public privacy civil right technology also find perform less accurately among people color spark fear misidentification rekognition instance incorrectly match face 28 member congress people arrest crime test summer american civil liberties union northern california amazon say test methodology flawed tech industry call broad regulation facial recognition system state govern technology appropriate use microsoft president brad smith write blog post july challenge lawmaker form bipartisan commission set standard could prevent system misuse abuse private company public authority alike know history new powerful surveillance tool leave unchecked hand state use target people nothing wrong anonymous amazon employee write last week sell dangerous surveillance system police stand right,Newsbank - Illinois News Sources
"Amazon, Microsoft, and Google plot to pull product manufacturing out of China, deepening the cold war engulfing tech",Isobel Asher Hamilton,2019-07-03T00:00:00Z,U.S. Federal,,News,912,jul 03 2019  str afp getty images google amazon microsoft dell hp draw plan move huge chunk production china nikkei asian review report google amazon microsoft main area concern game console e reader smart speaker dell hp notebook look shift production nikkei asian review also report apple want reduce exposure china uncertainty around trade war visit business insider homepage story  us tech giant google amazon microsoft dell hp gear start shift production away china amid trade war nikkei asian review report cite multiple source nikkei report five company scout various asian country possible new home electronic production late chapter tech cold war snowball substantially amid president donald trump trade war china nikkei report  last month apple seriously consider move 15 30 iphone production china early sign us company want reduce exposure country google amazon microsoftgame consoles smart speaker primary concern silicon valley giant google amazon microsoft along sony nintendo amazon look move production e reader echo smart speaker vietnam nikkei say microsoft weigh thailand indonesia presumably production xbox well lesser know cortana speaker read us state could hit hard tech cold war  nikkei give detail google might consider move production google home smart speaker us tariff pose existential threat video game console last week sony microsoft nintendo write joint letter  us government ask game console leave tariff list disproportionate harm tariff would us consumer business dell hpfor dell hp notebook computer main area company say look move production two company ship combine 70 million notebook device last year accord nikkei make china dell already triale notebook production taiwan vietnam philippines nikkei say cite two people familiar plan two source also tell nikkei hp look shift 20 30 production country consider thailand taiwan alternative one source say change could begin early late july still liable change google amazon dell hp immediately available comment contact business insider microsoft decline comment watch time itune die even though key apple early success see also facebook google apple go defense battle cry break big tech get louder ever walmart giant us retailer turn heat amazon google call blockbuster antitrust investigation microsoft play patient game future xbox model apple arcade google stadia  see also tech cold war everything happen new china us tech conflict involve google huawei apple trump           ,Newstex Blogs
