BBC News - 05:45 AM GMT,,2018-03-20T00:00:00Z,International,,News,685,speech text transcript1this copy computer generate text vary accuracy due speaker dialect audio quality issuescat let us hold let us look times front page dominate facebook share hit extremely hard surprise really story probably lot lex go lot go happen see end leg story really focus almost landslide see news come obviously call stock facebook google alphabet know company well know long amazon apart uber little bad press come yeah apart uber know data always sticking point sort social company know compromise use outside anything use downside price issue facebook google example group twitter decision make regulate police way impact like facebook also ask question extent want use platform datum use find send without knowledge course facebook deny wrongdoing company involve interesting see mark react decide term talk politician side atlantic sort thing bbccouk yeah think say go mark zuckerberg big tech company follow story really closely knock effect big company get hit news around big tech stock san francisco chronicle look detail actually happen self drive taxi road testing condition actually real road woman tragically die fault uber problem technology difficult predict human behaviour absolutely argument behind would save look computer code look algorithms algorithm reaction computer hull computer react face situation like police official run say fault driver fault would happen interesting line would happen lady come two vehicle autonomous human driving car exact situation would happen dougherty say think necessarily end road kind tech knowledge see kind future car travel especially authority say different name uber involve bad press around uber bad perception bbccouk test well perception totally different uber totally opposite say look innovation think feel safe self drive car road like viewer say driverless car drink take drug use mobile phone drive overtire overtire change cd anybody right let us move let us talk brexit james know love subject love talk brexit paper story know difference opinion degree breakthrough would argue decision part michel barnier david davis agree transition bill happen march good news company business term planning well yes,TVEyes - BBC 1 North East and Cumbria
BBC News - 05:45 AM GMT,,2018-03-20T00:00:00Z,International,,News,685,speech text transcript1this copy computer generate text vary accuracy due speaker dialect audio quality issuescat let us hold let us look times front page dominate facebookshare hit extremely hard surprise really story probably lot lex go lot go happen see end leg story really focus almost landslide see news come obviously call stock facebook google alphabet know company well know long amazon apart uber little bad press come yeah apart uber know data always sticking point sort social company know compromise use outside anything use downside price issue facebookand google example group twitter decision make regulate police way impact like facebook also ask question extent want use platform datum use find send without knowledge course facebookis deny wrongdoing company involve interesting see mark react decide term talk politician side atlantic sort thing bbccouk yeah think say go mark zuckerberg big tech company follow story really closely knock effect big company get hit news around big tech stock san francisco chronicle look detail actually happen self drive taxi road testing condition actually real road woman tragically die fault uber problem technology difficult predict human behaviour absolutely argument behind would save look computer code look algorithms algorithm reaction computer hull computer react face situation like police official run say fault driver fault would happen interesting line would happen lady come two vehicle autonomous human driving car exact situation would happen dougherty say think necessarily end road kind tech knowledge see kind future car travel especially authority say different name uber involve bad press around uber bad perception bbccouk test well perception totally different uber totally opposite say look innovation think feel safe self drive car road like viewer say driverless car drink take drug use mobile phone drive overtire overtire change cd anybody right let us move let us talk brexit james know love subject love talk brexit paper story know difference opinion degree breakthrough would argue decision part michel barnier david davis agree transition bill happen march good news company business term planning well yes,TVEyes - BBC 1 North West
BBC News - 05:45 AM GMT,,2018-03-20T00:00:00Z,International,,News,690,speech text transcript1this copy computer generate text vary accuracy due speaker dialect audio quality issuescat let us hold let us look times front page dominate facebookshare hit extremely hard surprise really story probably lot lex go lot go happen see end leg story really focus almost landslide see news come obviously call stock facebook google alphabet know company well know long amazon apart uber little bad press come yeah apart uber know data always sticking point sort social company know compromise use outside anything use downside price issue facebookand google example group twitter decision make regulate police way impact like facebook also ask question extent want use platform datum use find send without knowledge course facebookis deny wrongdoing company involve interesting see mark react decide term talk politician side atlantic sort thing bbccouk yeah think say go mark zuckerberg big tech company follow story really closely knock effect big company get hit news around big tech stock san francisco chronicle look detail actually happen self drive taxi road testing condition actually real road woman tragically die fault uber problem technology difficult predict human behaviour absolutely argument behind would save look computer code look algorithms algorithm reaction computer hull computer react face situation like police official run say fault driver fault would happen interesting line would happen lady come two vehicle autonomous human driving car exact situation would happen dougherty say think necessarily end road kind tech knowledge see kind future car travel especially authority say different name uber involve bad press around uber bad perception bbccouk test well perception totally different uber totally opposite say look innovation think feel safe self drive car road like viewer say driverless car drink take drug use mobile phone drive overtire overtire change cd anybody right let us move let us talk brexit james know love subject love talk brexit paper story know difference opinion degree breakthrough would argue decision part michel barnier david davis agree transition bill happen march good news company business term planning well yes firstly breakthrough,TVEyes - BBC 1 South East
BBC News - 05:45 AM GMT,,2018-03-20T00:00:00Z,International,,News,685,speech text transcript1this copy computer generate text vary accuracy due speaker dialect audio quality issuescat let us hold let us look times front page dominate facebook share hit extremely hard surprise really story probably lot lex go lot go happen see end leg story really focus almost landslide see news come obviously call stock facebook google alphabet know company well know long little bad press come amazon apart uber yeah apart uber know data always sticking point sort social company know compromise use outside anything use downside price issue facebook google example group twitter decision make regulate police way impact like facebook also ask question extent want use platform datum use find send without knowledge course facebook deny wrongdoing company involve interesting see mark react decide term talk politician side atlantic sort thing bbccouk yeah think say go mark zuckerberg big tech company follow story really closely knock effect big company get hit news around big tech stock san francisco chronicle look detail actually happen self drive taxi road testing condition actually real road woman tragically die fault uber problem technology difficult predict human behaviour absolutely argument behind would save look computer code look algorithms algorithm reaction computer hull computer react face situation like police official run say fault driver fault would happen interesting line would happen lady come two vehicle autonomous human driving car exact situation would happen dougherty say think necessarily end road kind tech knowledge see kind future car travel especially authority say different name uber involve bad press around uber bad perception bbccouk test well perception totally different uber totally opposite say look innovation think feel safe self drive car road like viewer say driverless car drink take drug use mobile phone drive overtire overtire change cd anybody right let us move let us talk brexit james know love subject love talk brexit paper story know difference opinion degree breakthrough would argue decision part michel barnier david davis agree transition bill happen march good news company business term planning well yes,TVEyes - BBC 1 East Midlands
BBC News - 05:45 AM GMT,,2018-03-20T00:00:00Z,International,,News,685,speech text transcript1this copy computer generate text vary accuracy due speaker dialect audio quality issuescat let us hold let us look times front page dominate facebookshare hit extremely hard surprise really story probably lot lex go lot go happen see end leg story really focus almost landslide see news come obviously call stock facebook google alphabet know company well know long amazon apart uber little bad press come yeah apart uber know data always sticking point sort social company know compromise use outside anything use downside price issue facebookand google example group twitter decision make regulate police way impact like facebook also ask question extent want use platform datum use find send without knowledge course facebookis deny wrongdoing company involve interesting see mark react decide term talk politician side atlantic sort thing bbccouk yeah think say go mark zuckerberg big tech company follow story really closely knock effect big company get hit news around big tech stock san francisco chronicle look detail actually happen self drive taxi road testing condition actually real road woman tragically die fault uber problem technology difficult predict human behaviour absolutely argument behind would save look computer code look algorithms algorithm reaction computer hull computer react face situation like police official run say fault driver fault would happen interesting line would happen lady come two vehicle autonomous human driving car exact situation would happen dougherty say think necessarily end road kind tech knowledge see kind future car travel especially authority say different name uber involve bad press around uber bad perception bbccouk test well perception totally different uber totally opposite say look innovation think feel safe self drive car road like viewer say driverless car drink take drug use mobile phone drive overtire overtire change cd anybody right let us move let us talk brexit james know love subject love talk brexit paper story know difference opinion degree breakthrough would argue decision part michel barnier david davis agree transition bill happen march good news company business term planning well yes,TVEyes - BBC 1 Scotland
BBC News - 05:45 AM GMT,,2018-03-20T00:00:00Z,International,,News,685,speech text transcript1this copy computer generate text vary accuracy due speaker dialect audio quality issuescat let us hold let us look times front page dominate facebookshare hit extremely hard surprise really story probably lot lex go lot go happen see end leg story really focus almost landslide see news come obviously call stock facebook google alphabet know company well know long amazon apart uber little bad press come yeah apart uber know data always sticking point sort social company know compromise use outside anything use downside price issue facebookand google example group twitter decision make regulate police way impact like facebook also ask question extent want use platform datum use find send without knowledge course facebookis deny wrongdoing company involve interesting see mark react decide term talk politician side atlantic sort thing bbccouk yeah think say go mark zuckerberg big tech company follow story really closely knock effect big company get hit news around big tech stock san francisco chronicle look detail actually happen self drive taxi road testing condition actually real road woman tragically die fault uber problem technology difficult predict human behaviour absolutely argument behind would save look computer code look algorithms algorithm reaction computer hull computer react face situation like police official run say fault driver fault would happen interesting line would happen lady come two vehicle autonomous human driving car exact situation would happen dougherty say think necessarily end road kind tech knowledge see kind future car travel especially authority say different name uber involve bad press around uber bad perception bbccouk test well perception totally different uber totally opposite say look innovation think feel safe self drive car road like viewer say driverless car drink take drug use mobile phone drive overtire overtire change cd anybody right let us move let us talk brexit james know love subject love talk brexit paper story know difference opinion degree breakthrough would argue decision part michel barnier david davis agree transition bill happen march good news company business term planning well yes,TVEyes - BBC 1 Oxford
BBC News - 05:45 AM GMT,,2018-03-20T00:00:00Z,International,,News,685,speech text transcript1this copy computer generate text vary accuracy due speaker dialect audio quality issuescat let us hold let us look times front page dominate facebook share hit extremely hard surprise really story probably lot lex go lot go happen see end leg story really focus almost landslide see news come obviously call stock facebook google alphabet know company well know long amazon apart uber little bad press come yeah apart uber know data always sticking point sort social company know compromise use outside anything use downside price issue facebook google example group twitter decision make regulate police way impact like facebook also ask question extent want use platform datum use find send without knowledge course facebook deny wrongdoing company involve interesting see mark react decide term talk politician side atlantic sort thing bbccouk yeah think say go mark zuckerberg big tech company follow story really closely knock effect big company get hit news around big tech stock san francisco chronicle look detail actually happen self drive taxi road testing condition actually real road woman tragically die fault uber problem technology difficult predict human behaviour absolutely argument behind would save look computer code look algorithms algorithm reaction computer hull computer react face situation like police official run say fault driver fault would happen interesting line would happen lady come two vehicle autonomous human driving car exact situation would happen dougherty say think necessarily end road kind tech knowledge see kind future car travel especially authority say different name uber involve bad press around uber bad perception bbccouk test well perception totally different uber totally opposite say look innovation think feel safe self drive car road like viewer say driverless car drink take drug use mobile phone drive overtire overtire change cd anybody right let us move let us talk brexit james know love subject love talk brexit paper story know difference opinion degree breakthrough would argue decision part michel barnier david davis agree transition bill happen march good news company business term planning well yes,TVEyes - BBC 1 London
BBC News - 05:48 AM GMT,,2015-10-29T00:00:00Z,U.S. Federal; International,,News,657,speech text transcript1this copy computer generate text vary accuracy due speaker dialect audio quality issuesto take people china give 14 billion 45 year give equivalent us give billion drop ocean perhaps need step financial aid story anyone financial market around world watch yesterday federal reserve wall street journal story many expect change cost roll look like december could time make move cost borrowing never whether go hike interest rate whether december table mark interest rate price economist say could go reason commentary voter many suggest still see scope december rate rise exactly statement indicate december still table take couple reference china global pressure last month september china perhaps much feature think last meeting much back foot massive volatility shanghai feel around world really calm certainly risk appetite still cloud global growth weak expect growth part europe us lot datum uncertain one interesting thing put reference market un nerve usually central bank suggest rate could stay low later appetite improve september sell stock market market spook bad outlook relaxing end year us think new boss berkeley interesting barclays come retail sector barclays go back investment banker come hedge fund previous us investment banker match pay previous position really salary 27 million salary package could 10 million year interesting put package forward lot new regulation place would imagine legal team put together put whole new way indeed would imagine rule size bonus mean perhaps pay high salary less bonus give people money expect risley work barclays fog diamond leadership briefly say go back past another american banker yes previously work mark zuckerberg india try tap market smart move think almost inevitable although india second big market facebook us still say 1 billion people online obviously untapped resource india point view huge massive untapped potential come technology internet inevitable big tech company move let us talk two story one ft review gender equality aim woman hold 33 board seat uk government back idea quote mandatory encourage big oven get woman board sydney morning herald talk woman successful work full time barrister pay massive bill cover cost home enable work company generally recognise massive pool,TVEyes - BBC 1 North West
BBC News - 05:50 AM GMT,,2015-10-29T00:00:00Z,U.S. Federal; International,,News,652,speech text transcript1this copy computer generate text vary accuracy due speaker dialect audio quality issuescloud global growth weak expect growth part europe us lot datum uncertain one interesting thing put reference market un nerve usually central bank suggest rate could stay low later appetite improve september sell stock market market spook bad outlook relaxing end year us think new boss berkeley interesting barclays come retail sector barclays go back investment banker come hedge fund previous us investment banker match pay previous position really salary 27 million salary package could 10 million year interesting put package forward lot new regulation place would imagine legal team put together put whole new way indeed would imagine rule size bonus mean perhaps pay high salary less bonus give people money expect risley work barclays fog diamond leadership briefly say go back past another american banker yes previously work mark zuckerberg india try tap market smart move think almost inevitable although india second big market facebook us still say 1 billion people online obviously untapped resource india point view huge massive untapped potential come technology internet inevitable big tech company move let us talk two story one ft review gender equality aim woman hold 33 board seat uk government back idea quote mandatory encourage big oven get woman board sydney morning herald talk woman successful work full time barrister pay massive bill cover cost home enable work company generally recognise massive pool talent tap properly woman often well educate lot skill offer although uk back away mandate recognise increase role woman senior role uk worried fall behind country course 65 thousand dollar every week order barrister work need three cleaner main point buy back time family buy back two hour day money towards business cost well tab cleaner clean business well think unfair say much company type cost huge amount money woman family role man chore perhaps take order facilitate woman able take senior role story talk thank much come good see back shortly headline thank us good thank us good day us thursday morning look pretty wet least,TVEyes - BBC 1 Wales
BBC News - 05:50 AM GMT,,2017-03-16T00:00:00Z,U.S. Federal; International,,News,597,speech text transcript1this copy computer generate text vary accuracy due speaker dialect audio quality issueswhat judge say six country wonder big tech firm rally together time know either sorry give difficult question thought talk yahoo story two element issue security yahoo process sell rise press come massive security breach year ago russian spy indict process get definitely complicated look like beginning seem like security hack yahoo fail disclose remember come december talk take long disclose lead buyer demand price slash bid bit problem course second element add russian government benefit datum capture russia hear term hack russia come rift two country debate involvement russian spy hack presidential campaign well many issue like story interesting one show central bank us move different direction one europe bank england expect remain tight interest rate move back japan see divergence central bank fed cast economic growth 2 2018 substantially low president trump promising put fed difficult point want see contradict president time challenge mr trump go forward negotiate international finance regulation say interesting point look germany call free trade g20 go bilateral agreement suggest donald trump gel follow two country different path recently us government official say nothing speak us negotiate unilaterally germany feasible german point view member eu germany affected much free trade interesting see statement put forward head start g20 minister meet friday seem germany try prepare ground quite strong statement free trade keeping trade shy away detection thank much indeed protectionism picture nelson mandela 17th march 1992 white man tea decide end apartheid always enjoy company studio thank really good day see soon take care hi well us wednesday warm day year far temperature high teen thursday warm many us rather changeable day cloud around good rain courtesy front come atlantic cold front hence low temperature huge amount rain track north western part uk start day,TVEyes - BBC 1 North East and Cumbria
